Predicate,Reading,Predicate Group
受信,じゅしん,NOUN;SURU
受注,じゅちゅう,NOUN;SURU
受託,じゅたく,NOUN;SURU
受賞,じゅしょう,NOUN;SURU
受験,じゅけん,NOUN;SURU
可決,かけつ,NOUN;SURU
合唱,がっしょう,NOUN;SURU
合図,あいず,NOUN;SURU
合奏,がっそう,NOUN;SURU
合計,ごうけい,NOUN;SURU
吐露,とろ,NOUN;SURU
吟味,ぎんみ,NOUN;SURU
否決,ひけつ,NOUN;SURU
吸収,きゅうしゅう,NOUN;SURU
吹奏,すいそう,NOUN;SURU
告発,こくはつ,NOUN;SURU
告白,こくはく,NOUN;SURU
告示,こくじ,NOUN;SURU
呼称,こしょう,NOUN;SURU
命令,めいれい,NOUN;SURU
啓発,けいはつ,NOUN;SURU
喪失,そうしつ,NOUN;SURU
嗜好,しこう,NOUN;SURU
嘱託,しょくたく,NOUN;SURU
回収,かいしゅう,NOUN;SURU
回想,かいそう,NOUN;SURU
回送,かいそう,NOUN;SURU
圧縮,あっしゅく,NOUN;SURU
圧迫,あっぱく,NOUN;SURU
執筆,しっぴつ,NOUN;SURU
報告,ほうこく,NOUN;SURU
報道,ほうどう,NOUN;SURU
塗装,とそう,NOUN;SURU
増強,ぞうきょう,NOUN;SURU
増設,ぞうせつ,NOUN;SURU
声援,せいえん,NOUN;SURU
売却,ばいきゃく,NOUN;SURU
売買,ばいばい,NOUN;SURU
変更,へんこう,NOUN;SURU
大別,たいべつ,NOUN;SURU
契約,けいやく,NOUN;SURU
奨励,しょうれい,NOUN;SURU
奪取,だっしゅ,NOUN;SURU
委任,いにん,NOUN;SURU
委嘱,いしょく,NOUN;SURU
委託,いたく,NOUN;SURU
学習,がくしゅう,NOUN;SURU
定義,ていぎ,NOUN;SURU
実施,じっし,NOUN;SURU
実習,じっしゅう,NOUN;SURU
実行,じっこう,NOUN;SURU
実験,じっけん,NOUN;SURU
宣伝,せんでん,NOUN;SURU
宣言,せんげん,NOUN;SURU
寄付,きふ,NOUN;SURU
寄贈,きぞう,NOUN;SURU
密輸,みつゆ,NOUN;SURU
審判,しんぱん,NOUN;SURU
審査,しんさ,NOUN;SURU
専修,せんしゅう,NOUN;SURU
射撃,しゃげき,NOUN;SURU
尊敬,そんけい,NOUN;SURU
尊重,そんちょう,NOUN;SURU
尋問,じんもん,NOUN;SURU
小売,こうり,NOUN;SURU
局限,きょくげん,NOUN;SURU
展示,てんじ,NOUN;SURU
履行,りこう,NOUN;SURU
崇拝,すうはい,NOUN;SURU
工作,こうさく,NOUN;SURU
差別,さべつ,NOUN;SURU
希望,きぼう,NOUN;SURU
広告,こうこく,NOUN;SURU
廃棄,はいき,NOUN;SURU
廃止,はいし,NOUN;SURU
延期,えんき,NOUN;SURU
建築,けんちく,NOUN;SURU
建設,けんせつ,NOUN;SURU
建造,けんぞう,NOUN;SURU
弁償,べんしょう,NOUN;SURU
弁解,べんかい,NOUN;SURU
弁護,べんご,NOUN;SURU
強制,きょうせい,NOUN;SURU
強化,きょうか,NOUN;SURU
弾圧,だんあつ,NOUN;SURU
征服,せいふく,NOUN;SURU
徴収,ちょうしゅう,NOUN;SURU
忍耐,にんたい,NOUN;SURU
志望,しぼう,NOUN;SURU
忘却,ぼうきゃく,NOUN;SURU
応援,おうえん,NOUN;SURU
応用,おうよう,NOUN;SURU
想像,そうぞう,NOUN;SURU
想定,そうてい,NOUN;SURU
意図,いと,NOUN;SURU
愛好,あいこう,NOUN;SURU
懸念,けねん,NOUN;SURU
所持,しょじ,NOUN;SURU
所有,しょゆう,NOUN;SURU
所管,しょかん,NOUN;SURU
打倒,だとう,NOUN;SURU
打開,だかい,NOUN;SURU
扶養,ふよう,NOUN;SURU
批准,ひじゅん,NOUN;SURU
批判,ひはん,NOUN;SURU
承知,しょうち,NOUN;SURU
承認,しょうにん,NOUN;SURU
承諾,しょうだく,NOUN;SURU
抑制,よくせい,NOUN;SURU
抑圧,よくあつ,NOUN;SURU
折衝,せっしょう,NOUN;SURU
披露,ひろう,NOUN;SURU
抹消,まっしょう,NOUN;SURU
担当,たんとう,NOUN;SURU
拒否,きょひ,NOUN;SURU
拒絶,きょぜつ,NOUN;SURU
拘束,こうそく,NOUN;SURU
拝借,はいしゃく,NOUN;SURU
拝見,はいけん,NOUN;SURU
拡充,かくじゅう,NOUN;SURU
拡張,かくちょう,NOUN;SURU
括弧,かっこ,NOUN;SURU
拾得,しゅうとく,NOUN;SURU
持参,じさん,NOUN;SURU
指令,しれい,NOUN;SURU
指図,さしず,NOUN;SURU
指定,してい,NOUN;SURU
指導,しどう,NOUN;SURU
指揮,しき,NOUN;SURU
指摘,してき,NOUN;SURU
指示,しじ,NOUN;SURU
挿入,そうにゅう,NOUN;SURU
捜索,そうさく,NOUN;SURU
掃除,そうじ,NOUN;SURU
授与,じゅよ,NOUN;SURU
排除,はいじょ,NOUN;SURU
採択,さいたく,NOUN;SURU
採掘,さいくつ,NOUN;SURU
採決,さいけつ,NOUN;SURU
採用,さいよう,NOUN;SURU
採集,さいしゅう,NOUN;SURU
探査,たんさ,NOUN;SURU
探検,たんけん,NOUN;SURU
探求,たんきゅう,NOUN;SURU
接待,せったい,NOUN;SURU
控除,こうじょ,NOUN;SURU
推奨,すいしょう,NOUN;SURU
推理,すいり,NOUN;SURU
推進,すいしん,NOUN;SURU
措置,そち,NOUN;SURU
掲示,けいじ,NOUN;SURU
掲載,けいさい,NOUN;SURU
描写,びょうしゃ,NOUN;SURU
提出,ていしゅつ,NOUN;SURU
提案,ていあん,NOUN;SURU
提示,ていじ,NOUN;SURU
提言,ていげん,NOUN;SURU
換算,かんさん,NOUN;SURU
援助,えんじょ,NOUN;SURU
撮影,さつえい,NOUN;SURU
撲滅,ぼくめつ,NOUN;SURU
擁立,ようりつ,NOUN;SURU
操作,そうさ,NOUN;SURU
操縦,そうじゅう,NOUN;SURU
支出,ししゅつ,NOUN;SURU
支度,したく,NOUN;SURU
支持,しじ,NOUN;SURU
支援,しえん,NOUN;SURU
支給,しきゅう,NOUN;SURU
支配,しはい,NOUN;SURU
改修,かいしゅう,NOUN;SURU
改定,かいてい,NOUN;SURU
改悪,かいあく,NOUN;SURU
改築,かいちく,NOUN;SURU
改組,かいそ,NOUN;SURU
改編,かいへん,NOUN;SURU
改良,かいりょう,NOUN;SURU
改造,かいぞう,NOUN;SURU
改革,かいかく,NOUN;SURU
攻撃,こうげき,NOUN;SURU
放置,ほうち,NOUN;SURU
放送,ほうそう,NOUN;SURU
救出,きゅうしゅつ,NOUN;SURU
救助,きゅうじょ,NOUN;SURU
救援,きゅうえん,NOUN;SURU
教習,きょうしゅう,NOUN;SURU
教訓,きょうくん,NOUN;SURU
整理,せいり,NOUN;SURU
敷設,ふせつ,NOUN;SURU
料理,りょうり,NOUN;SURU
断念,だんねん,NOUN;SURU
断言,だんげん,NOUN;SURU
施行,しこう,NOUN;SURU
明記,めいき,NOUN;SURU
是正,ぜせい,NOUN;SURU
暖房,だんぼう,NOUN;SURU
暗殺,あんさつ,NOUN;SURU
暗算,あんざん,NOUN;SURU
暗記,あんき,NOUN;SURU
更新,こうしん,NOUN;SURU
朗読,ろうどく,NOUN;SURU
栽培,さいばい,NOUN;SURU
棄権,きけん,NOUN;SURU
検定,けんてい,NOUN;SURU
検査,けんさ,NOUN;SURU
検討,けんとう,NOUN;SURU
検証,けんしょう,NOUN;SURU
概説,がいせつ,NOUN;SURU
構想,こうそう,NOUN;SURU
構成,こうせい,NOUN;SURU
構築,こうちく,NOUN;SURU
模索,もさく,NOUN;SURU
横領,おうりょう,NOUN;SURU
欲求,よっきゅう,NOUN;SURU
殴打,おうだ,NOUN;SURU
殺害,さつがい,NOUN;SURU
水洗,すいせん,NOUN;SURU
決心,けっしん,NOUN;SURU
決意,けつい,NOUN;SURU
決断,けつだん,NOUN;SURU
決行,けっこう,NOUN;SURU
決議,けつぎ,NOUN;SURU
治療,ちりょう,NOUN;SURU
注射,ちゅうしゃ,NOUN;SURU
活用,かつよう,NOUN;SURU
浄化,じょうか,NOUN;SURU
消化,しょうか,NOUN;SURU
消毒,しょうどく,NOUN;SURU
消費,しょうひ,NOUN;SURU
混同,こんどう,NOUN;SURU
清掃,せいそう,NOUN;SURU
清書,せいしょ,NOUN;SURU
清算,せいさん,NOUN;SURU
測定,そくてい,NOUN;SURU
測量,そくりょう,NOUN;SURU
準備,じゅんび,NOUN;SURU
滞納,たいのう,NOUN;SURU
演出,えんしゅつ,NOUN;SURU
演奏,えんそう,NOUN;SURU
点検,てんけん,NOUN;SURU
無視,むし,NOUN;SURU
無駄遣い,むだづかい,NOUN;SURU
照合,しょうごう,NOUN;SURU
照明,しょうめい,NOUN;SURU
爆撃,ばくげき,NOUN;SURU
爆破,ばくは,NOUN;SURU
特派,とくは,NOUN;SURU
特訓,とっくん,NOUN;SURU
現像,げんぞう,NOUN;SURU
理解,りかい,NOUN;SURU
生産,せいさん,NOUN;SURU
産出,さんしゅつ,NOUN;SURU
用意,ようい,NOUN;SURU
申告,しんこく,NOUN;SURU
申請,しんせい,NOUN;SURU
略奪,りゃくだつ,NOUN;SURU
痛感,つうかん,NOUN;SURU
発売,はつばい,NOUN;SURU
発揮,はっき,NOUN;SURU
発表,はっぴょう,NOUN;SURU
発見,はっけん,NOUN;SURU
登記,とうき,NOUN;SURU
登録,とうろく,NOUN;SURU
白状,はくじょう,NOUN;SURU
監修,かんしゅう,NOUN;SURU
監査,かんさ,NOUN;SURU
監視,かんし,NOUN;SURU
目撃,もくげき,NOUN;SURU
相続,そうぞく,NOUN;SURU
相談,そうだん,NOUN;SURU
省略,しょうりゃく,NOUN;SURU
看病,かんびょう,NOUN;SURU
看護,かんご,NOUN;SURU
短縮,たんしゅく,NOUN;SURU
研修,けんしゅう,NOUN;SURU
研究,けんきゅう,NOUN;SURU
砲撃,ほうげき,NOUN;SURU
確保,かくほ,NOUN;SURU
確信,かくしん,NOUN;SURU
確認,かくにん,NOUN;SURU
示唆,しさ,NOUN;SURU
祝福,しゅくふく,NOUN;SURU
禁止,きんし,NOUN;SURU
移植,いしょく,NOUN;SURU
稽古,けいこ,NOUN;SURU
究明,きゅうめい,NOUN;SURU
等分,とうぶん,NOUN;SURU
策定,さくてい,NOUN;SURU
管理,かんり,NOUN;SURU
節約,せつやく,NOUN;SURU
細工,さいく,NOUN;SURU
紹介,しょうかい,NOUN;SURU
経営,けいえい,NOUN;SURU
経験,けいけん,NOUN;SURU
結成,けっせい,NOUN;SURU
統合,とうごう,NOUN;SURU
統率,とうそつ,NOUN;SURU
続行,ぞっこう,NOUN;SURU
維持,いじ,NOUN;SURU
総合,そうごう,NOUN;SURU
編入,へんにゅう,NOUN;SURU
編成,へんせい,NOUN;SURU
編集,へんしゅう,NOUN;SURU
練習,れんしゅう,NOUN;SURU
習得,しゅうとく,NOUN;SURU
考察,こうさつ,NOUN;SURU
考慮,こうりょ,NOUN;SURU
耕作,こうさく,NOUN;SURU
肯定,こうてい,NOUN;SURU
育成,いくせい,NOUN;SURU
脅迫,きょうはく,NOUN;SURU
脚色,きゃくしょく,NOUN;SURU
自白,じはく,NOUN;SURU
自習,じしゅう,NOUN;SURU
自覚,じかく,NOUN;SURU
舗装,ほそう,NOUN;SURU
著作,ちょさく,NOUN;SURU
蒸留,じょうりゅう,NOUN;SURU
虐殺,ぎゃくさつ,NOUN;SURU
融資,ゆうし,NOUN;SURU
行使,こうし,NOUN;SURU
表彰,ひょうしょう,NOUN;SURU
表明,ひょうめい,NOUN;SURU
装備,そうび,NOUN;SURU
装着,そうちゃく,NOUN;SURU
補償,ほしょう,NOUN;SURU
補充,ほじゅう,NOUN;SURU
補強,ほきょう,NOUN;SURU
補正,ほせい,NOUN;SURU
補給,ほきゅう,NOUN;SURU
製作,せいさく,NOUN;SURU
襲撃,しゅうげき,NOUN;SURU
要望,ようぼう,NOUN;SURU
要求,ようきゅう,NOUN;SURU
見聞,けんぶん,NOUN;SURU
規制,きせい,NOUN;SURU
規定,きてい,NOUN;SURU
視察,しさつ,NOUN;SURU
覚悟,かくご,NOUN;SURU
観光,かんこう,NOUN;SURU
観察,かんさつ,NOUN;SURU
観測,かんそく,NOUN;SURU
観覧,かんらん,NOUN;SURU
解任,かいにん,NOUN;SURU
解剖,かいぼう,NOUN;SURU
解放,かいほう,NOUN;SURU
解禁,かいきん,NOUN;SURU
解釈,かいしゃく,NOUN;SURU
解除,かいじょ,NOUN;SURU
解雇,かいこ,NOUN;SURU
計画,けいかく,NOUN;SURU
計算,けいさん,NOUN;SURU
討議,とうぎ,NOUN;SURU
訓練,くんれん,NOUN;SURU
記入,きにゅう,NOUN;SURU
記念,きねん,NOUN;SURU
記憶,きおく,NOUN;SURU
記載,きさい,NOUN;SURU
記述,きじゅつ,NOUN;SURU
設備,せつび,NOUN;SURU
設定,せってい,NOUN;SURU
設置,せっち,NOUN;SURU
設計,せっけい,NOUN;SURU
許可,きょか,NOUN;SURU
許諾,きょだく,NOUN;SURU
診察,しんさつ,NOUN;SURU
診断,しんだん,NOUN;SURU
診療,しんりょう,NOUN;SURU
証明,しょうめい,NOUN;SURU
証言,しょうげん,NOUN;SURU
試作,しさく,NOUN;SURU
試験,しけん,NOUN;SURU
詳報,しょうほう,NOUN;SURU
誇張,こちょう,NOUN;SURU
認可,にんか,NOUN;SURU
誘惑,ゆうわく,NOUN;SURU
誘拐,ゆうかい,NOUN;SURU
説得,せっとく,NOUN;SURU
説明,せつめい,NOUN;SURU
調整,ちょうせい,NOUN;SURU
調査,ちょうさ,NOUN;SURU
調理,ちょうり,NOUN;SURU
調節,ちょうせつ,NOUN;SURU
調達,ちょうたつ,NOUN;SURU
談話,だんわ,NOUN;SURU
請求,せいきゅう,NOUN;SURU
講義,こうぎ,NOUN;SURU
講習,こうしゅう,NOUN;SURU
講読,こうどく,NOUN;SURU
謝絶,しゃぜつ,NOUN;SURU
謝罪,しゃざい,NOUN;SURU
識別,しきべつ,NOUN;SURU
警備,けいび,NOUN;SURU
警戒,けいかい,NOUN;SURU
議決,ぎけつ,NOUN;SURU
議論,ぎろん,NOUN;SURU
譲渡,じょうと,NOUN;SURU
護衛,ごえい,NOUN;SURU
販売,はんばい,NOUN;SURU
貯蔵,ちょぞう,NOUN;SURU
賃貸,ちんたい,NOUN;SURU
賠償,ばいしょう,NOUN;SURU
購入,こうにゅう,NOUN;SURU
起用,きよう,NOUN;SURU
転送,てんそう,NOUN;SURU
軽蔑,けいべつ,NOUN;SURU
輸入,ゆにゅう,NOUN;SURU
輸送,ゆそう,NOUN;SURU
返済,へんさい,NOUN;SURU
返還,へんかん,NOUN;SURU
迫害,はくがい,NOUN;SURU
送付,そうふ,NOUN;SURU
通知,つうち,NOUN;SURU
通算,つうさん,NOUN;SURU
連絡,れんらく,NOUN;SURU
逮捕,たいほ,NOUN;SURU
遂行,すいこう,NOUN;SURU
運営,うんえい,NOUN;SURU
運搬,うんぱん,NOUN;SURU
運用,うんよう,NOUN;SURU
運送,うんそう,NOUN;SURU
達成,たっせい,NOUN;SURU
適用,てきよう,NOUN;SURU
選出,せんしゅつ,NOUN;SURU
選定,せんてい,NOUN;SURU
選択,せんたく,NOUN;SURU
選考,せんこう,NOUN;SURU
郵送,ゆうそう,NOUN;SURU
配備,はいび,NOUN;SURU
配置,はいち,NOUN;SURU
配達,はいたつ,NOUN;SURU
重視,じゅうし,NOUN;SURU
銃撃,じゅうげき,NOUN;SURU
録画,ろくが,NOUN;SURU
録音,ろくおん,NOUN;SURU
鑑賞,かんしょう,NOUN;SURU
開催,かいさい,NOUN;SURU
開拓,かいたく,NOUN;SURU
開放,かいほう,NOUN;SURU
開発,かいはつ,NOUN;SURU
開示,かいじ,NOUN;SURU
開設,かいせつ,NOUN;SURU
閲覧,えつらん,NOUN;SURU
防止,ぼうし,NOUN;SURU
阻止,そし,NOUN;SURU
除去,じょきょ,NOUN;SURU
除外,じょがい,NOUN;SURU
陳列,ちんれつ,NOUN;SURU
障害,しょうがい,NOUN;SURU
集計,しゅうけい,NOUN;SURU
雇用,こよう,NOUN;SURU
革新,かくしん,NOUN;SURU
領収,りょうしゅう,NOUN;SURU
願望,がんぼう,NOUN;SURU
類推,るいすい,NOUN;SURU
飼育,しいく,NOUN;SURU
養成,ようせい,NOUN;SURU
養殖,ようしょく,NOUN;SURU
養護,ようご,NOUN;SURU
骨折,こっせつ,NOUN;SURU
プラス,ぷらす,NOUN;SURU
アンコール,あんこーる,NOUN;SURU
サイン,さいん,NOUN;SURU
スタート,すたーと,NOUN;SURU
ど忘れ,どわすれ,NOUN;SURU
一変,いっぺん,NOUN;SURU
一新,いっしん,NOUN;SURU
一言,ひとこと,NOUN;SURU
並列,へいれつ,NOUN;SURU
中断,ちゅうだん,NOUN;SURU
乾燥,かんそう,NOUN;SURU
交代,こうたい,NOUN;SURU
交易,こうえき,NOUN;SURU
交渉,こうしょう,NOUN;SURU
伝道,でんどう,NOUN;SURU
作曲,さっきょく,NOUN;SURU
依存,いぞん,NOUN;SURU
侵攻,しんこう,NOUN;SURU
侵略,しんりゃく,NOUN;SURU
修了,しゅうりょう,NOUN;SURU
修業,しゅうぎょう,NOUN;SURU
停止,ていし,NOUN;SURU
全滅,ぜんめつ,NOUN;SURU
共演,きょうえん,NOUN;SURU
再生,さいせい,NOUN;SURU
再開,さいかい,NOUN;SURU
冷却,れいきゃく,NOUN;SURU
出品,しゅっぴん,NOUN;SURU
出産,しゅっさん,NOUN;SURU
出血,しゅっけつ,NOUN;SURU
出費,しゅっぴ,NOUN;SURU
出題,しゅつだい,NOUN;SURU
分散,ぶんさん,NOUN;SURU
分業,ぶんぎょう,NOUN;SURU
分解,ぶんかい,NOUN;SURU
分離,ぶんり,NOUN;SURU
創業,そうぎょう,NOUN;SURU
加速,かそく,NOUN;SURU
化粧,けしょう,NOUN;SURU
半減,はんげん,NOUN;SURU
協賛,きょうさん,NOUN;SURU
反射,はんしゃ,NOUN;SURU
反映,はんえい,NOUN;SURU
受講,じゅこう,NOUN;SURU
司会,しかい,NOUN;SURU
合併,がっぺい,NOUN;SURU
合議,ごうぎ,NOUN;SURU
同伴,どうはん,NOUN;SURU
問答,もんどう,NOUN;SURU
噴出,ふんしゅつ,NOUN;SURU
回答,かいとう,NOUN;SURU
増加,ぞうか,NOUN;SURU
増大,ぞうだい,NOUN;SURU
増殖,ぞうしょく,NOUN;SURU
増減,ぞうげん,NOUN;SURU
増税,ぞうぜい,NOUN;SURU
増進,ぞうしん,NOUN;SURU
声明,せいめい,NOUN;SURU
変容,へんよう,NOUN;SURU
始動,しどう,NOUN;SURU
嫉妬,しっと,NOUN;SURU
存続,そんぞく,NOUN;SURU
完成,かんせい,NOUN;SURU
実現,じつげん,NOUN;SURU
対談,たいだん,NOUN;SURU
展開,てんかい,NOUN;SURU
工事,こうじ,NOUN;SURU
彫刻,ちょうこく,NOUN;SURU
得票,とくひょう,NOUN;SURU
復元,ふくげん,NOUN;SURU
復興,ふっこう,NOUN;SURU
徹底,てってい,NOUN;SURU
応募,おうぼ,NOUN;SURU
応接,おうせつ,NOUN;SURU
応答,おうとう,NOUN;SURU
急増,きゅうぞう,NOUN;SURU
恐怖,きょうふ,NOUN;SURU
感謝,かんしゃ,NOUN;SURU
憤慨,ふんがい,NOUN;SURU
投資,とうし,NOUN;SURU
拡大,かくだい,NOUN;SURU
持続,じぞく,NOUN;SURU
振興,しんこう,NOUN;SURU
提携,ていけい,NOUN;SURU
断水,だんすい,NOUN;SURU
施工,せこう,NOUN;SURU
普及,ふきゅう,NOUN;SURU
暴露,ばくろ,NOUN;SURU
架橋,かきょう,NOUN;SURU
樹立,じゅりつ,NOUN;SURU
歌唱,かしょう,NOUN;SURU
殺人,さつじん,NOUN;SURU
汚染,おせん,NOUN;SURU
決定,けってい,NOUN;SURU
注目,ちゅうもく,NOUN;SURU
消火,しょうか,NOUN;SURU
消耗,しょうもう,NOUN;SURU
満了,まんりょう,NOUN;SURU
演習,えんしゅう,NOUN;SURU
点火,てんか,NOUN;SURU
生成,せいせい,NOUN;SURU
生育,せいいく,NOUN;SURU
用心,ようじん,NOUN;SURU
異動,いどう,NOUN;SURU
発言,はつげん,NOUN;SURU
破損,はそん,NOUN;SURU
確定,かくてい,NOUN;SURU
確立,かくりつ,NOUN;SURU
移動,いどう,NOUN;SURU
移行,いこう,NOUN;SURU
移転,いてん,NOUN;SURU
納税,のうぜい,NOUN;SURU
紛失,ふんしつ,NOUN;SURU
終了,しゅうりょう,NOUN;SURU
結束,けっそく,NOUN;SURU
継続,けいぞく,NOUN;SURU
緩和,かんわ,NOUN;SURU
縮小,しゅくしょう,NOUN;SURU
聴講,ちょうこう,NOUN;SURU
蓄積,ちくせき,NOUN;SURU
解散,かいさん,NOUN;SURU
解決,かいけつ,NOUN;SURU
言い訳,いいわけ,NOUN;SURU
誤解,ごかい,NOUN;SURU
説教,せっきょう,NOUN;SURU
講演,こうえん,NOUN;SURU
負傷,ふしょう,NOUN;SURU
貯蓄,ちょちく,NOUN;SURU
起動,きどう,NOUN;SURU
起工,きこう,NOUN;SURU
転回,てんかい,NOUN;SURU
軽減,けいげん,NOUN;SURU
輸血,ゆけつ,NOUN;SURU
辛抱,しんぼう,NOUN;SURU
返答,へんとう,NOUN;SURU
送金,そうきん,NOUN;SURU
送電,そうでん,NOUN;SURU
逆転,ぎゃくてん,NOUN;SURU
連続,れんぞく,NOUN;SURU
運航,うんこう,NOUN;SURU
運転,うんてん,NOUN;SURU
遺言,ゆいごん,NOUN;SURU
還元,かんげん,NOUN;SURU
配慮,はいりょ,NOUN;SURU
酸化,さんか,NOUN;SURU
閉塞,へいそく,NOUN;SURU
開会,かいかい,NOUN;SURU
開始,かいし,NOUN;SURU
開幕,かいまく,NOUN;SURU
開校,かいこう,NOUN;SURU
開業,かいぎょう,NOUN;SURU
開港,かいこう,NOUN;SURU
開館,かいかん,NOUN;SURU
集中,しゅうちゅう,NOUN;SURU
集積,しゅうせき,NOUN;SURU
集金,しゅうきん,NOUN;SURU
電化,でんか,NOUN;SURU
預金,よきん,NOUN;SURU
飲食,いんしょく,NOUN;SURU
駆動,くどう,NOUN;SURU
休館,きゅうかん,NOUN;SURU
後悔,こうかい,NOUN;SURU
復旧,ふっきゅう,NOUN;SURU
志願,しがん,NOUN;SURU
思考,しこう,NOUN;SURU
抗議,こうぎ,NOUN;SURU
減少,げんしょう,NOUN;SURU
減速,げんそく,NOUN;SURU
着色,ちゃくしょく,NOUN;SURU
自衛,じえい,NOUN;SURU
譲歩,じょうほ,NOUN;SURU
質問,しつもん,NOUN;SURU
転換,てんかん,NOUN;SURU
合同,ごうどう,NOUN;SURU
倹約,けんやく,NOUN;SURU;NA_ADJECTIVE
心配,しんぱい,NOUN;SURU;NA_ADJECTIVE
非難,ひなん,NOUN;SURU;NA_ADJECTIVE
予想,よそう,NOUN;SURU
付加,ふか,NOUN;SURU
代理,だいり,NOUN;SURU
代用,だいよう,NOUN;SURU
代行,だいこう,NOUN;SURU
仮想,かそう,NOUN;SURU
任命,にんめい,NOUN;SURU
伝承,でんしょう,NOUN;SURU
促進,そくしん,NOUN;SURU
保有,ほゆう,NOUN;SURU
偽造,ぎぞう,NOUN;SURU
優先,ゆうせん,NOUN;SURU
免税,めんぜい,NOUN;SURU
公約,こうやく,NOUN;SURU
公認,こうにん,NOUN;SURU
公開,こうかい,NOUN;SURU
共用,きょうよう,NOUN;SURU
兼用,けんよう,NOUN;SURU
分担,ぶんたん,NOUN;SURU
分泌,ぶんぴつ,NOUN;SURU
勧告,かんこく,NOUN;SURU
区分,くぶん,NOUN;SURU
口述,こうじゅつ,NOUN;SURU
合成,ごうせい,NOUN;SURU
同封,どうふう,NOUN;SURU
告訴,こくそ,NOUN;SURU
回覧,かいらん,NOUN;SURU
回顧,かいこ,NOUN;SURU
妨害,ぼうがい,NOUN;SURU
守備,しゅび,NOUN;SURU
封建,ほうけん,NOUN;SURU
専攻,せんこう,NOUN;SURU
常用,じょうよう,NOUN;SURU
常設,じょうせつ,NOUN;SURU
弁論,べんろん,NOUN;SURU
引用,いんよう,NOUN;SURU
忠告,ちゅうこく,NOUN;SURU
慣用,かんよう,NOUN;SURU
所蔵,しょぞう,NOUN;SURU
折衷,せっちゅう,NOUN;SURU
押収,おうしゅう,NOUN;SURU
招待,しょうたい,NOUN;SURU
捜査,そうさ,NOUN;SURU
推定,すいてい,NOUN;SURU
推測,すいそく,NOUN;SURU
推薦,すいせん,NOUN;SURU
撤回,てっかい,NOUN;SURU
改正,かいせい,NOUN;SURU
改装,かいそう,NOUN;SURU
改訂,かいてい,NOUN;SURU
新築,しんちく,NOUN;SURU
新設,しんせつ,NOUN;SURU
映写,えいしゃ,NOUN;SURU
模倣,もほう,NOUN;SURU
歓迎,かんげい,NOUN;SURU
比較,ひかく,NOUN;SURU
汎用,はんよう,NOUN;SURU
浪費,ろうひ,NOUN;SURU
添付,てんぷ,NOUN;SURU
激励,げきれい,NOUN;SURU
濃縮,のうしゅく,NOUN;SURU
特設,とくせつ,NOUN;SURU
獲得,かくとく,NOUN;SURU
直感,ちょっかん,NOUN;SURU
直轄,ちょっかつ,NOUN;SURU
祝賀,しゅくが,NOUN;SURU
私有,しゆう,NOUN;SURU
空想,くうそう,NOUN;SURU
空襲,くうしゅう,NOUN;SURU
筆記,ひっき,NOUN;SURU
統治,とうち,NOUN;SURU
自慢,じまん,NOUN;SURU
虐待,ぎゃくたい,NOUN;SURU
裁判,さいばん,NOUN;SURU
装飾,そうしょく,NOUN;SURU
製造,せいぞう,NOUN;SURU
要約,ようやく,NOUN;SURU
解説,かいせつ,NOUN;SURU
訂正,ていせい,NOUN;SURU
討論,とうろん,NOUN;SURU
訪問,ほうもん,NOUN;SURU
許容,きょよう,NOUN;SURU
論議,ろんぎ,NOUN;SURU
警告,けいこく,NOUN;SURU
象徴,しょうちょう,NOUN;SURU
賛美,さんび,NOUN;SURU
購読,こうどく,NOUN;SURU
転用,てんよう,NOUN;SURU
追加,ついか,NOUN;SURU
追悼,ついとう,NOUN;SURU
送別,そうべつ,NOUN;SURU
